@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric

@data
937,'2023/04/30 03:03:51:878',5,85,144,186,128,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
938,'2023/04/30 03:03:51:893',5,85,144,186,128,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
939,'2023/04/30 03:03:51:912',5,81,143,186,128,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
940,'2023/04/30 03:03:51:925',5,81,144,186,128,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
941,'2023/04/30 03:03:51:948',5,81,144,186,128,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
942,'2023/04/30 03:03:51:959',5,82,143,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
943,'2023/04/30 03:03:51:982',5,83,144,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
944,'2023/04/30 03:03:51:991',5,83,143,186,129,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
945,'2023/04/30 03:03:52:014',5,81,143,186,128,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
946,'2023/04/30 03:03:52:026',5,80,143,186,128,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
947,'2023/04/30 03:03:52:050',5,81,143,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
948,'2023/04/30 03:03:52:059',5,81,143,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
949,'2023/04/30 03:03:52:077',5,82,142,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
950,'2023/04/30 03:03:52:092',5,81,144,186,129,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
951,'2023/04/30 03:03:52:112',5,81,145,186,129,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
952,'2023/04/30 03:03:52:125',5,81,143,186,129,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
953,'2023/04/30 03:03:52:144',5,82,144,186,129,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
954,'2023/04/30 03:03:52:159',5,81,144,186,129,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
955,'2023/04/30 03:03:52:179',5,81,144,186,129,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
956,'2023/04/30 03:03:52:192',5,79,145,186,129,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
957,'2023/04/30 03:03:52:211',5,78,144,186,129,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
958,'2023/04/30 03:03:52:226',5,79,144,186,129,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
959,'2023/04/30 03:03:52:246',5,76,145,186,128,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
960,'2023/04/30 03:03:52:258',5,77,144,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
961,'2023/04/30 03:03:52:282',5,77,145,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
962,'2023/04/30 03:03:52:292',5,77,144,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
963,'2023/04/30 03:03:52:315',5,78,143,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
964,'2023/04/30 03:03:52:325',5,80,144,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
965,'2023/04/30 03:03:52:350',5,79,143,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
966,'2023/04/30 03:03:52:358',5,80,144,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
967,'2023/04/30 03:03:52:405',5,81,144,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
968,'2023/04/30 03:03:52:413',5,82,143,186,131,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
969,'2023/04/30 03:03:52:413',5,81,144,186,131,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
970,'2023/04/30 03:03:52:425',5,81,143,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
971,'2023/04/30 03:03:52:443',5,84,144,186,131,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
972,'2023/04/30 03:03:52:458',5,86,145,186,131,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
973,'2023/04/30 03:03:52:476',5,84,144,186,131,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
974,'2023/04/30 03:03:52:492',5,83,145,186,131,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
975,'2023/04/30 03:03:52:509',5,82,145,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
976,'2023/04/30 03:03:52:526',5,82,144,186,131,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
977,'2023/04/30 03:03:52:547',5,80,144,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
978,'2023/04/30 03:03:52:559',5,82,144,186,130,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
979,'2023/04/30 03:03:52:575',5,81,144,186,131,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
980,'2023/04/30 03:03:52:592',5,81,143,186,130,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
981,'2023/04/30 03:03:52:609',5,80,142,186,129,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
982,'2023/04/30 03:03:52:625',5,82,143,186,129,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
983,'2023/04/30 03:03:52:642',5,82,143,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
984,'2023/04/30 03:03:52:658',5,80,142,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
985,'2023/04/30 03:03:52:676',5,79,143,186,130,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
986,'2023/04/30 03:03:52:692',5,80,142,186,130,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
987,'2023/04/30 03:03:52:712',5,82,142,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
988,'2023/04/30 03:03:52:725',5,82,143,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
989,'2023/04/30 03:03:52:743',5,81,143,186,130,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
990,'2023/04/30 03:03:52:758',5,80,144,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
991,'2023/04/30 03:03:52:776',5,77,143,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
992,'2023/04/30 03:03:52:791',5,76,143,186,131,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
993,'2023/04/30 03:03:52:810',5,78,144,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
994,'2023/04/30 03:03:52:826',5,78,143,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
995,'2023/04/30 03:03:52:846',5,78,144,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
996,'2023/04/30 03:03:52:859',5,78,144,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
997,'2023/04/30 03:03:52:878',5,79,144,186,131,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
998,'2023/04/30 03:03:52:892',5,78,144,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
999,'2023/04/30 03:03:52:913',5,78,143,186,131,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1000,'2023/04/30 03:03:52:925',5,77,144,186,131,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1001,'2023/04/30 03:03:52:946',5,79,145,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1002,'2023/04/30 03:03:52:958',5,80,144,186,130,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1003,'2023/04/30 03:03:52:981',5,80,146,186,130,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1004,'2023/04/30 03:03:52:992',5,79,144,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1005,'2023/04/30 03:03:53:016',5,78,144,186,131,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1006,'2023/04/30 03:03:53:024',5,77,145,186,131,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1007,'2023/04/30 03:03:53:048',5,78,145,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1008,'2023/04/30 03:03:53:058',5,81,146,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1009,'2023/04/30 03:03:53:084',5,80,145,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1010,'2023/04/30 03:03:53:091',5,81,145,186,130,39,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1011,'2023/04/30 03:03:53:113',5,82,146,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1012,'2023/04/30 03:03:53:126',5,84,145,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1013,'2023/04/30 03:03:53:149',5,82,144,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1014,'2023/04/30 03:03:53:158',5,79,145,186,130,39,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1015,'2023/04/30 03:03:53:181',5,80,144,186,130,39,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1016,'2023/04/30 03:03:53:196',5,79,145,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1017,'2023/04/30 03:03:53:218',5,79,145,186,129,39,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1018,'2023/04/30 03:03:53:225',5,81,144,186,130,39,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1019,'2023/04/30 03:03:53:252',5,83,144,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1020,'2023/04/30 03:03:53:259',5,81,143,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1021,'2023/04/30 03:03:53:275',5,80,143,186,130,39,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1022,'2023/04/30 03:03:53:293',5,80,143,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1023,'2023/04/30 03:03:53:321',5,81,142,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1024,'2023/04/30 03:03:53:325',5,80,144,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1025,'2023/04/30 03:03:53:342',5,79,143,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1026,'2023/04/30 03:03:53:359',5,80,143,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1027,'2023/04/30 03:03:53:375',5,79,143,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1028,'2023/04/30 03:03:53:393',5,79,142,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1029,'2023/04/30 03:03:53:408',5,76,143,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1030,'2023/04/30 03:03:53:425',5,76,142,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1031,'2023/04/30 03:03:53:449',5,76,143,186,131,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1032,'2023/04/30 03:03:53:460',5,79,144,186,131,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1033,'2023/04/30 03:03:53:484',5,79,144,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1034,'2023/04/30 03:03:53:492',5,77,144,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1035,'2023/04/30 03:03:53:518',5,75,145,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1036,'2023/04/30 03:03:53:525',5,74,144,186,131,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1037,'2023/04/30 03:03:53:543',5,74,145,186,131,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1038,'2023/04/30 03:03:53:558',5,76,144,186,131,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1039,'2023/04/30 03:03:53:575',5,75,144,186,132,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1040,'2023/04/30 03:03:53:593',5,77,144,186,132,42,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1041,'2023/04/30 03:03:53:609',5,76,142,186,131,42,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1042,'2023/04/30 03:03:53:625',5,78,144,186,131,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1043,'2023/04/30 03:03:53:641',5,78,143,186,131,38,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
1044,'2023/04/30 03:04:13:184',6,136,194,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1045,'2023/04/30 03:04:13:193',6,136,194,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1046,'2023/04/30 03:04:13:214',6,136,194,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1047,'2023/04/30 03:04:13:228',6,136,194,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1048,'2023/04/30 03:04:13:251',6,137,194,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1049,'2023/04/30 03:04:13:260',6,136,194,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1050,'2023/04/30 03:04:13:283',6,136,194,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1051,'2023/04/30 03:04:13:293',6,136,194,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1052,'2023/04/30 03:04:13:321',6,136,194,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1053,'2023/04/30 03:04:13:326',6,136,194,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1054,'2023/04/30 03:04:13:350',6,136,194,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1055,'2023/04/30 03:04:13:362',6,136,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1056,'2023/04/30 03:04:13:386',6,136,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1057,'2023/04/30 03:04:13:395',6,136,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1058,'2023/04/30 03:04:13:414',6,136,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1059,'2023/04/30 03:04:13:428',6,137,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1060,'2023/04/30 03:04:13:450',6,136,194,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1061,'2023/04/30 03:04:13:460',6,136,194,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1062,'2023/04/30 03:04:13:481',6,137,194,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1063,'2023/04/30 03:04:13:492',6,137,194,221,228,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1064,'2023/04/30 03:04:13:517',6,137,194,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1065,'2023/04/30 03:04:13:527',6,136,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1066,'2023/04/30 03:04:13:552',6,136,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1067,'2023/04/30 03:04:13:560',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1068,'2023/04/30 03:04:13:586',6,137,194,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1069,'2023/04/30 03:04:13:593',6,137,194,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1070,'2023/04/30 03:04:13:610',6,137,194,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1071,'2023/04/30 03:04:13:627',6,137,194,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1072,'2023/04/30 03:04:13:643',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1073,'2023/04/30 03:04:13:660',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1074,'2023/04/30 03:04:13:676',6,137,194,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1075,'2023/04/30 03:04:13:694',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1076,'2023/04/30 03:04:13:709',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1077,'2023/04/30 03:04:13:727',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1078,'2023/04/30 03:04:13:743',6,138,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1079,'2023/04/30 03:04:13:761',6,138,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1080,'2023/04/30 03:04:13:778',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1081,'2023/04/30 03:04:13:793',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1082,'2023/04/30 03:04:13:810',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1083,'2023/04/30 03:04:13:827',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1084,'2023/04/30 03:04:13:843',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1085,'2023/04/30 03:04:13:861',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1086,'2023/04/30 03:04:13:877',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1087,'2023/04/30 03:04:13:895',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1088,'2023/04/30 03:04:13:910',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1089,'2023/04/30 03:04:13:927',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1090,'2023/04/30 03:04:13:943',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1091,'2023/04/30 03:04:13:961',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1092,'2023/04/30 03:04:13:977',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1093,'2023/04/30 03:04:13:994',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1094,'2023/04/30 03:04:14:010',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1095,'2023/04/30 03:04:14:029',6,136,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1096,'2023/04/30 03:04:14:043',6,136,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1097,'2023/04/30 03:04:14:062',6,136,194,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1098,'2023/04/30 03:04:14:076',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1099,'2023/04/30 03:04:14:094',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1100,'2023/04/30 03:04:14:110',6,136,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1101,'2023/04/30 03:04:14:130',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1102,'2023/04/30 03:04:14:143',6,136,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1103,'2023/04/30 03:04:14:160',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1104,'2023/04/30 03:04:14:179',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1105,'2023/04/30 03:04:14:194',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1106,'2023/04/30 03:04:14:210',6,136,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1107,'2023/04/30 03:04:14:226',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1108,'2023/04/30 03:04:14:243',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1109,'2023/04/30 03:04:14:261',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1110,'2023/04/30 03:04:14:277',6,136,194,221,227,108,75,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1111,'2023/04/30 03:04:14:295',6,136,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1112,'2023/04/30 03:04:14:310',6,136,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1113,'2023/04/30 03:04:14:330',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1114,'2023/04/30 03:04:14:344',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1115,'2023/04/30 03:04:14:363',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1116,'2023/04/30 03:04:14:377',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1117,'2023/04/30 03:04:14:397',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1118,'2023/04/30 03:04:14:410',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1119,'2023/04/30 03:04:14:431',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1120,'2023/04/30 03:04:14:443',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1121,'2023/04/30 03:04:14:463',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1122,'2023/04/30 03:04:14:476',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1123,'2023/04/30 03:04:14:498',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1124,'2023/04/30 03:04:14:511',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1125,'2023/04/30 03:04:14:527',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
